FREQ,Frequency,REF_AREA,Reference area,CURRENCY,Currency,COLLECTION,Collection,UNIT_MULT,Unit Multiplier,DECIMALS,Decimals,AVAILABILITY,Availability,TITLE,Series,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01
M,Monthly,AE,United Arab Emirates,AED,UAE dirham,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD United Arab Emirates - UAE dirham - Monthly - Average of observations through period,M:AE:AED:A,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725,3.6725
M,Monthly,AR,Argentina,ARS,Argentine peso,A,Average of observations through period,0,Units,16,Sixteen,A,All users, Exchange rates against USD Argentina - Argentine peso - Monthly - Average of observations through period,M:AR:ARS:A,0.9998467667021,0.999477505639,1.0001185817757,0.9997764065134,0.9992944305474,0.9998516858486,0.9997166815977,0.9997299098504,0.9997195666734,0.9996877137342,0.9996037502804,0.9994739331167,0.9997044227119,0.999867926021,0.9998557945326,0.9995246764888,0.9997826023376,0.999833321056,0.9994268054931,0.9994696208829,0.9997873322438,0.9995557467902,0.998422198492,0.9999367709266,0.9993060569244,2.0748569232614,2.4905251285681,2.9785972232559,3.3607004884199,3.6704593367237,3.6439286280271,3.6245845211783,3.6582487130185,3.6789459293067,3.5566334491778,3.5318136592851,3.282751293875,3.1775884785978,3.0907933985749,2.9113501096739,2.8391119364971,2.8141368397962,2.7967832494939,2.9231329613096,2.9259970526228,2.8637287543024,2.8703075060382,2.9543588751174,2.9089348305425,2.9316520121543,2.9138380746693,2.8423616687644,2.9130944995829,2.9660904947185,2.9636299950006,3.0166462781085,3.0048812904989,2.9770113354911,2.9551429694043,2.9671024526576,2.9635667409721,2.919875576001,2.9233742218871,2.9117253339864,2.8979089701897,2.8883102941328,2.87204558299,2.8781334094373,2.9046765664114,2.9543138608609,2.9835442475899,3.0154500158137,3.0731635919199,3.0691107819704,3.0767740870745,3.0683108524747,3.0565912736376,3.0819385200335,3.0826999562105,3.0791552579186,3.0998002853942,3.0993868981472,3.0707345471001,3.0612489774798,3.085709569304,3.1026820029539,3.1017403043737,3.0875605246707,3.0815607394673,3.0771190142252,3.1118849914613,3.1540331304651,3.1451774864224,3.1580125397966,3.1354849181389,3.14409273054,3.1449307847108,3.1584131591944,3.1562137119147,3.1664299697755,3.1535006383967,3.0486605359367,3.0214773771436,3.0328051911872,3.0787011962673,3.2322213389964,3.3281006867291,3.4228911330024,3.4640291802554,3.5101642715728,3.6517667815499,3.6927760353132,3.7239045719404,3.7660645861507,3.8059672407007,3.8371030018438,3.8426563745142,3.8275372457098,3.811915652159,3.8071632623079,3.8041926128828,3.849567398738,3.8611841243459,3.8746347826994,3.8984989616482,3.9232606130419,3.9331833602701,3.9362727860517,3.9511300031184,3.9564881182269,3.9663596220041,3.9761530765743,3.9802419652306,4.0198364082734,4.0344561651802,4.0628088051557,4.0815441104696,4.0928338933159,4.1184192596349,4.1642129844942,4.2014384006055,4.216523169946,4.2580458538303,4.2873545327507,4.319364381666,4.3468876615096,4.3558130554199,4.3947745506671,4.4461063276518,4.4726107759728,4.5452725872408,4.6044585490647,4.6671782864892,4.7235484897561,4.7947756496101,4.8785503033358,4.9478371949359,5.0073441555763,5.083275263831,5.1504062126364,5.2353965054895,5.3264449136651,5.4335962363065,5.574652474041,5.7307881077451,5.8418807535349,6.0072230306048,6.3132541865567,7.0443849065172,7.8580516780043,7.9231669951781,8.0009931351642,8.0362391857203,8.1226207209081,8.152797370801,8.3036689624371,8.4134585985079,8.4738382203133,8.5114659029053,8.5437673775792,8.5956168562957,8.6781429130257,8.7746634774037,8.867465837467,8.9528349655589,9.0470168070378,9.1414264448471,9.2457847335736,9.3636267212745,9.4631160300783,9.6077920012475,11.096213890442,13.603787182617,14.699730049992,15.007115504104,14.411666237959,14.13690793464,14.110072504698,14.88661038979,14.835290311636,15.088122386309,15.186807845738,15.34607963047,15.874894023505,15.902536308037,15.607942944472,15.535007178865,15.355791171728,15.697465107607,16.098160495768,17.130794254513,17.430567013469,17.24097120464,17.431890078844,17.510867608512,17.599440847463,18.999770307317,19.841203491811,20.238746412626,20.221351843659,23.518002422244,26.480667801933,27.665262835525,29.780978936242,38.41979941124,37.273002081882,36.37708754657,37.864237135018,37.435003267633,38.34410654259,41.12739062144,43.178103653477,44.842825403097,43.839908668966,42.424956373516,51.947992781069,56.624486392186,58.323237567202,59.720282920461,59.859088934054,59.962248997596,61.304632179586,63.119246118126,65.575179360438,67.615066290121,69.400282646914,71.30264557111,73.152360001889,75.053083524234,77.423470590148,79.933236842105,82.637872222222,85.970835,88.674622222222,91.066368181818,92.863845,94.104826315789,95.25429047619,96.237780952381,97.213814285714,98.284995454545,99.24912631579,100.31007142857,101.8885,103.9846,106.30711052632,109.4585,113.33447368421,117.77367,122.73574,128.44539047619,135.29029545455,143.62523333333,152.59289473684,162.11833333333,172.90316,182.24409090909
M,Monthly,AT,Austria,EUR,Euro,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD Austria - Euro - Monthly - Average of observations through period,M:AT:EUR:A,0.986733,1.016965,1.037009,1.056359,1.104003,1.053652,1.064348,1.106222,1.146944,1.16983,1.167826,1.114927,1.065941,1.085116,1.099929,1.121191,1.144229,1.172155,1.16216,1.110822,1.0978,1.10405,1.125853,1.120677,1.132378,1.149406,1.141855,1.128958,1.090641,1.04703,1.008023,1.022781,1.019648,1.019279,0.99869,0.982314,0.941649,0.928272,0.925589,0.922013,0.863654,0.857526,0.879439,0.898038,0.891532,0.85532,0.854767,0.814114,0.792891,0.790819,0.815598,0.83446,0.832926,0.823884,0.815355,0.821368,0.818521,0.800834,0.769859,0.745911,0.762311,0.768493,0.757648,0.772948,0.787919,0.822078,0.830808,0.813541,0.816052,0.832351,0.848554,0.843503,0.8263,0.837665,0.831988,0.815017,0.783143,0.790583,0.788455,0.780571,0.785721,0.792983,0.776416,0.756861,0.769353,0.764899,0.755213,0.739896,0.740134,0.745255,0.729123,0.734129,0.719744,0.702903,0.681078,0.686388,0.67948,0.678146,0.644179,0.634944,0.642842,0.64301,0.634154,0.668063,0.696091,0.751621,0.785486,0.745201,0.755724,0.782243,0.766963,0.758238,0.732805,0.713503,0.709885,0.7009,0.686827,0.674987,0.670522,0.68454,0.700779,0.730765,0.73706,0.746006,0.796253,0.819193,0.783286,0.775758,0.765702,0.719577,0.732405,0.756462,0.748811,0.732703,0.714394,0.692559,0.697143,0.695079,0.701133,0.69723,0.726457,0.729854,0.737802,0.758942,0.775004,0.756264,0.757553,0.759802,0.782165,0.798362,0.813875,0.806519,0.777992,0.770782,0.779608,0.762283,0.752659,0.748661,0.771422,0.767735,0.770342,0.758286,0.764609,0.751355,0.749265,0.733446,0.741147,0.729759,0.734749,0.732177,0.723474,0.723989,0.728267,0.735712,0.738628,0.751,0.775198,0.789121,0.801792,0.811005,0.860865,0.881106,0.923022,0.927893,0.897068,0.89187,0.909492,0.897978,0.891207,0.890221,0.931577,0.919451,0.92086,0.9016,0.901115,0.881915,0.884204,0.890646,0.903484,0.891965,0.891907,0.907036,0.926326,0.948636,0.942206,0.939664,0.936016,0.932703,0.904505,0.890555,0.868839,0.84701,0.839346,0.850666,0.852009,0.844888,0.819851,0.809896,0.810642,0.814625,0.846676,0.856336,0.855759,0.865963,0.857763,0.870816,0.879773,0.878423,0.875952,0.880989,0.884778,0.88984,0.894093,0.8855,0.891421,0.898802,0.908787,0.904811,0.904915,0.899828,0.900894,0.917069,0.904184,0.920667,0.917339,0.888553,0.872574,0.845465,0.84805,0.849257,0.844779,0.821741,0.821664,0.82661,0.840449,0.834848,0.823353,0.830167,0.845902,0.849508,0.849631,0.861965,0.876236,0.884663,0.883871,0.881733,0.907563,0.9245,0.9454,0.946557,0.982536,0.987459,1.009978,1.017846,0.980708,0.944418,0.928699
M,Monthly,AU,Australia,AUD,Australian dollar,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD Australia - Australian dollar - Monthly - Average of observations through period,M:AU:AUD:A,1.521435,1.590617,1.641265,1.677002,1.733249,1.682372,1.700538,1.722853,1.80624,1.892044,1.91359,1.830548,1.800531,1.870508,1.987795,2.000876,1.923429,1.930431,1.96233,1.907107,1.978992,1.98205,1.932968,1.944108,1.935346,1.949735,1.906286,1.866974,1.81728,1.757588,1.806297,1.845641,1.827758,1.817369,1.782332,1.775269,1.715489,1.681255,1.661299,1.642399,1.542849,1.504943,1.511229,1.536541,1.5127,1.442636,1.396282,1.353432,1.298274,1.285879,1.335097,1.347027,1.418766,1.440422,1.397186,1.408404,1.423944,1.365308,1.298552,1.302496,1.307015,1.281025,1.273266,1.293726,1.305576,1.304937,1.329451,1.313411,1.306221,1.326488,1.360147,1.347792,1.33457,1.348794,1.375964,1.358037,1.308946,1.352153,1.329955,1.310445,1.323108,1.326835,1.295325,1.272595,1.277255,1.278031,1.261611,1.208713,1.212176,1.18719,1.152689,1.207229,1.183736,1.113225,1.114919,1.146472,1.134382,1.095596,1.079589,1.07515,1.053087,1.050867,1.039159,1.133236,1.221149,1.455199,1.522453,1.496823,1.484058,1.542892,1.50306,1.402894,1.30666,1.245997,1.242649,1.197186,1.160991,1.103065,1.087814,1.107852,1.094877,1.127724,1.096816,1.078908,1.149793,1.172771,1.14253,1.112101,1.067546,1.019203,1.011499,1.006324,1.004306,0.992262,0.989688,0.94622,0.936579,0.942929,0.928882,0.95176,0.977825,0.987402,0.989778,0.986767,0.961354,0.932201,0.949759,0.966284,1.003133,1.001957,0.970926,0.954912,0.962466,0.970839,0.961296,0.954844,0.95258,0.969533,0.967059,0.962612,1.011799,1.059907,1.091699,1.107632,1.077363,1.050897,1.072616,1.112332,1.129833,1.114493,1.100904,1.07374,1.074538,1.067989,1.065065,1.07433,1.104478,1.139138,1.15715,1.210656,1.238548,1.28353,1.292723,1.293347,1.266918,1.295814,1.350067,1.370608,1.417037,1.387388,1.398198,1.379858,1.428163,1.402287,1.335744,1.305383,1.367092,1.351262,1.327552,1.310258,1.31713,1.312328,1.327448,1.361899,1.342877,1.304776,1.311984,1.328075,1.345577,1.323405,1.283533,1.26364,1.254534,1.284437,1.311471,1.308423,1.257611,1.27024,1.288035,1.301123,1.32868,1.334107,1.351409,1.364896,1.388641,1.407056,1.379508,1.39212,1.399351,1.400337,1.411996,1.406118,1.44096,1.440189,1.431716,1.476763,1.468762,1.472208,1.464207,1.453576,1.458483,1.499876,1.609086,1.590064,1.534154,1.450335,1.422529,1.389353,1.383005,1.403047,1.374134,1.328504,1.295261,1.289957,1.297999,1.297703,1.288768,1.308448,1.347152,1.369248,1.366794,1.350648,1.368282,1.396099,1.393861,1.395251,1.356429,1.355732,1.417655,1.424073,1.45958,1.436653,1.496837,1.574975,1.515645,1.481294,1.441639
M,Monthly,BA,Bosnia and Herzegovina,BAM,Bosnian convertible mark,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD Bosnia and Herzegovina - Bosnian convertible mark - Monthly - Average of observations through period,M:BA:BAM:A,1.929876,1.989001,2.028215,2.066061,2.159236,2.06076,2.081688,2.163578,2.24322,2.287989,2.284077,2.180614,2.084797,2.12231,2.151276,2.193229,2.237919,2.292546,2.272987,2.172575,2.14711,2.159334,2.201971,2.19186,2.214743,2.248051,2.233264,2.208054,2.133028,2.047813,1.971516,2.000227,1.994145,1.994106,1.971868,1.921231,1.841707,1.815538,1.810297,1.803295,1.690835,1.677183,1.720035,1.756414,1.743681,1.672861,1.671785,1.591557,1.549744,1.549348,1.595485,1.627232,1.629643,1.612173,1.595138,1.607704,1.601791,1.567275,1.507565,1.462369,1.486289,1.504243,1.482284,1.511886,1.537074,1.605763,1.623925,1.59025,1.592845,1.625569,1.658837,1.651031,1.619672,1.636795,1.628478,1.598571,1.533649,1.545404,1.541626,1.527863,1.535343,1.550318,1.520875,1.480878,1.504832,1.497188,1.477209,1.44925,1.447224,1.458439,1.42765,1.436341,1.409241,1.375139,1.333819,1.342543,1.3291,1.32764,1.263539,1.241483,1.257098,1.258001,1.240013,1.303972,1.361922,1.463783,1.537431,1.456504,1.468268,1.529532,1.501004,1.481094,1.439402,1.396532,1.388119,1.371427,1.343779,1.321248,1.313878,1.337068,1.370079,1.430696,1.441287,1.45745,1.54845,1.601878,1.533936,1.516737,1.408025,1.408456,1.434644,1.48105,1.464876,1.433945,1.398545,1.355549,1.360865,1.360223,1.369415,1.365358,1.416458,1.427986,1.439395,1.481773,1.516979,1.479947,1.481045,1.485576,1.523313,1.563484,1.589908,1.580794,1.522506,1.507613,1.525643,1.492657,1.474438,1.461881,1.507336,1.503404,1.506641,1.484216,1.496302,1.469414,1.466331,1.434413,1.449439,1.42804,1.434712,1.434099,1.41479,1.415872,1.423416,1.438953,1.443719,1.467822,1.51487,1.542801,1.568864,1.585814,1.676404,1.722945,1.802566,1.817516,1.75135,1.74459,1.776387,1.758198,1.742072,1.740992,1.81852,1.798219,1.800089,1.760907,1.763368,1.724799,1.728886,1.743092,1.765906,1.743797,1.744021,1.773097,1.809759,1.85633,1.842532,1.836119,1.831487,1.826978,1.771318,1.744646,1.700274,1.657459,1.639774,1.663531,1.667079,1.652074,1.605994,1.581661,1.586829,1.593341,1.65176,1.675174,1.674952,1.694907,1.677303,1.702322,1.720951,1.71863,1.712804,1.72272,1.730207,1.740334,1.748101,1.733912,1.742289,1.758385,1.775687,1.770379,1.768661,1.761559,1.760392,1.792315,1.770131,1.801671,1.795166,1.737783,1.712728,1.653798,1.657624,1.661116,1.6531,1.607823,1.605321,1.617026,1.642472,1.638732,1.611833,1.623108,1.654497,1.661455,1.659285,1.685804,1.71363,1.730111,1.72816,1.723864,1.776058,1.802198,1.850825,1.848738,1.918855,1.929271,1.971803,1.994232,1.919565,1.848342,1.81875
M,Monthly,BE,Belgium,EUR,Euro,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD Belgium - Euro - Monthly - Average of observations through period,M:BE:EUR:A,0.986733,1.016965,1.037009,1.056359,1.104003,1.053652,1.064348,1.106222,1.146944,1.16983,1.167826,1.114927,1.065941,1.085116,1.099929,1.121191,1.144229,1.172155,1.16216,1.110822,1.0978,1.10405,1.125853,1.120677,1.132378,1.149406,1.141855,1.128958,1.090641,1.04703,1.008023,1.022781,1.019648,1.019279,0.99869,0.982314,0.941649,0.928272,0.925589,0.922013,0.863654,0.857526,0.879439,0.898038,0.891532,0.85532,0.854767,0.814114,0.792891,0.790819,0.815598,0.83446,0.832926,0.823884,0.815355,0.821368,0.818521,0.800834,0.769859,0.745911,0.762311,0.768493,0.757648,0.772948,0.787919,0.822078,0.830808,0.813541,0.816052,0.832351,0.848554,0.843503,0.8263,0.837665,0.831988,0.815017,0.783143,0.790583,0.788455,0.780571,0.785721,0.792983,0.776416,0.756861,0.769353,0.764899,0.755213,0.739896,0.740134,0.745255,0.729123,0.734129,0.719744,0.702903,0.681078,0.686388,0.67948,0.678146,0.644179,0.634944,0.642842,0.64301,0.634154,0.668063,0.696091,0.751621,0.785486,0.745201,0.755724,0.782243,0.766963,0.758238,0.732805,0.713503,0.709885,0.7009,0.686827,0.674987,0.670522,0.68454,0.700779,0.730765,0.73706,0.746006,0.796253,0.819193,0.783286,0.775758,0.765702,0.719577,0.732405,0.756462,0.748811,0.732703,0.714394,0.692559,0.697143,0.695079,0.701133,0.69723,0.726457,0.729854,0.737802,0.758942,0.775004,0.756264,0.757553,0.759802,0.782165,0.798362,0.813875,0.806519,0.777992,0.770782,0.779608,0.762283,0.752659,0.748661,0.771422,0.767735,0.770342,0.758286,0.764609,0.751355,0.749265,0.733446,0.741147,0.729759,0.734749,0.732177,0.723474,0.723989,0.728267,0.735712,0.738628,0.751,0.775198,0.789121,0.801792,0.811005,0.860865,0.881106,0.923022,0.927893,0.897068,0.89187,0.909492,0.897978,0.891207,0.890221,0.931577,0.919451,0.92086,0.9016,0.901115,0.881915,0.884204,0.890646,0.903484,0.891965,0.891907,0.907036,0.926326,0.948636,0.942206,0.939664,0.936016,0.932703,0.904505,0.890555,0.868839,0.84701,0.839346,0.850666,0.852009,0.844888,0.819851,0.809896,0.810642,0.814625,0.846676,0.856336,0.855759,0.865963,0.857763,0.870816,0.879773,0.878423,0.875952,0.880989,0.884778,0.88984,0.894093,0.8855,0.891421,0.898802,0.908787,0.904811,0.904915,0.899828,0.900894,0.917069,0.904184,0.920667,0.917339,0.888553,0.872574,0.845465,0.84805,0.849257,0.844779,0.821741,0.821664,0.82661,0.840449,0.834848,0.823353,0.830167,0.845902,0.849508,0.849631,0.861965,0.876236,0.884663,0.883871,0.881733,0.907563,0.9245,0.9454,0.946557,0.982536,0.987459,1.009978,1.017846,0.980708,0.944418,0.928699
M,Monthly,BG,Bulgaria,BGN,Lev,A,Average of observations through period,0,Units,6,Six,A,All users, Exchange rates against USD Bulgaria - Lev - Monthly - Average of observations through period,M:BG:BGN:A,1.929457,1.989009,2.028367,2.068055,2.159695,2.060765,2.077336,2.15289,2.232819,2.279006,2.273467,2.176354,2.084199,2.11763,2.144386,2.183402,2.227624,2.282229,2.262173,2.162959,2.137066,2.149454,2.19162,2.181374,2.211138,2.239591,2.225912,2.201332,2.12912,2.040506,1.963186,1.99113,1.985138,1.983837,1.947246,1.917586,1.841362,1.813799,1.805861,1.795471,1.680991,1.66901,1.711786,1.747834,1.735726,1.66559,1.664766,1.59023,1.55068,1.544824,1.587576,1.624257,1.621182,1.610488,1.594708,1.606499,1.600904,1.566321,1.505753,1.458927,1.490972,1.503072,1.481869,1.511359,1.541267,1.607843,1.624894,1.591071,1.596027,1.627976,1.659533,1.649683,1.6161,1.638305,1.627202,1.59401,1.531672,1.546222,1.542059,1.526641,1.536713,1.550916,1.518515,1.480269,1.504701,1.49599,1.477046,1.447089,1.447553,1.457571,1.426018,1.43581,1.407675,1.374741,1.332052,1.342437,1.328926,1.326319,1.259885,1.241824,1.25727,1.2576,1.240278,1.306597,1.361415,1.47002,1.536254,1.457465,1.478045,1.52991,1.500026,1.482963,1.43322,1.39547,1.388393,1.370821,1.343297,1.320139,1.311408,1.338823,1.370584,1.429231,1.441542,1.459042,1.557311,1.602178,1.531951,1.517227,1.497561,1.40735,1.432437,1.479487,1.464524,1.43302,1.397211,1.354507,1.363472,1.359436,1.371277,1.363643,1.420804,1.427449,1.442993,1.484338,1.515754,1.4791,1.481622,1.486021,1.529758,1.561436,1.591776,1.57739,1.521596,1.507495,1.524757,1.490874,1.472051,1.464231,1.508747,1.501537,1.506634,1.483062,1.495422,1.4695,1.465413,1.434473,1.449535,1.427263,1.437023,1.431993,1.41497,1.415978,1.424344,1.438906,1.444608,1.468805,1.516132,1.543363,1.568145,1.586164,1.683679,1.723268,1.805246,1.814773,1.754486,1.744316,1.778784,1.756266,1.743023,1.741093,1.821979,1.798263,1.801018,1.763349,1.762402,1.724849,1.729326,1.741925,1.767033,1.744506,1.744391,1.773981,1.811709,1.855343,1.842767,1.837794,1.830661,1.82418,1.769031,1.741748,1.699276,1.656582,1.641594,1.663732,1.66636,1.652432,1.603464,1.583994,1.585453,1.593243,1.655929,1.674821,1.673693,1.69365,1.677613,1.703143,1.720661,1.718019,1.713187,1.723039,1.730449,1.740348,1.748667,1.731862,1.74344,1.757876,1.777406,1.769629,1.769834,1.759884,1.761969,1.793603,1.768403,1.80064,1.794131,1.737833,1.706581,1.65356,1.658616,1.660976,1.652219,1.607161,1.607011,1.616683,1.643751,1.632797,1.610314,1.62364,1.654416,1.661467,1.661708,1.685832,1.713742,1.730225,1.728675,1.724493,1.775012,1.808136,1.849014,1.851277,1.921643,1.931272,1.975315,1.990703,1.918068,1.847093,1.816349
